circuit_depth,num_gates,num_qubits,entanglement,circuit_type,noise_level,gate_density,two_qubit_ratio,strategy,none_accuracy,zne_accuracy,mem_accuracy,cdr_accuracy,best_accuracy
6,8,2,CX,qaoa,medium,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
23,31,3,CX,qaoa,medium,0.4492753623188406,0.3870967741935484,zne,0.3,0.4,0.38,0.3764516129032258,0.4
12,18,4,CX,qaoa,medium,0.375,0.3333333333333333,zne,0.3,0.4,0.39,0.37,0.4
33,57,4,CX,qaoa,heavy,0.4318181818181818,0.42105263157894735,zne,0.3,0.4,0.39,0.38052631578947366,0.4
25,49,6,CX,qaoa,medium,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
6,8,2,CX,qaoa,light,0.6666666666666666,0.25,zne,0.4281709768932186,0.5281709768932186,0.4981709768932186,0.4881709768932186,0.5281709768932186
36,74,5,CX,qaoa,heavy,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
21,33,7,CX,qaoa,light,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
26,44,4,CX,qaoa,medium,0.4230769230769231,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
6,8,2,CX,qaoa,medium,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
22,40,5,CX,qaoa,medium,0.36363636363636365,0.4,zne,0.3,0.4,0.4,0.378,0.4
35,83,7,CX,qaoa,light,0.33877551020408164,0.43373493975903615,mem,0.3,0.4,0.42,0.3820481927710843,0.42
36,74,5,CX,qaoa,medium,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
28,58,7,CX,qaoa,medium,0.29591836734693877,0.41379310344827586,mem,0.3,0.4,0.42,0.3796551724137931,0.42
16,22,3,CX,qaoa,heavy,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
12,18,4,CX,qaoa,light,0.375,0.3333333333333333,zne,0.3,0.4,0.39,0.37,0.4
33,57,4,CX,qaoa,light,0.4318181818181818,0.42105263157894735,zne,0.3,0.4,0.39,0.38052631578947366,0.4
26,44,4,CX,qaoa,heavy,0.4230769230769231,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
42,108,7,CX,qaoa,light,0.3673469387755102,0.4444444444444444,mem,0.3,0.4,0.42,0.3833333333333333,0.42
9,13,3,CX,qaoa,light,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
6,8,2,CX,qaoa,medium,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
12,18,4,CX,qaoa,heavy,0.375,0.3333333333333333,zne,0.3,0.4,0.39,0.37,0.4
32,70,6,CX,qaoa,medium,0.3645833333333333,0.42857142857142855,mem,0.3,0.4,0.41,0.3814285714285714,0.41
24,38,8,CX,qaoa,light,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
36,74,5,CX,qaoa,medium,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
31,67,8,CX,qaoa,heavy,0.2701612903225806,0.417910447761194,mem,0.3,0.4,0.43,0.3801492537313433,0.43
14,18,2,CX,qaoa,light,0.6428571428571429,0.3333333333333333,zne,0.3,0.4,0.37,0.37,0.4
35,83,7,CX,qaoa,light,0.33877551020408164,0.43373493975903615,mem,0.3,0.4,0.42,0.3820481927710843,0.42
9,13,3,CX,qaoa,light,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
24,38,8,CX,qaoa,light,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
14,18,2,CX,qaoa,medium,0.6428571428571429,0.3333333333333333,zne,0.3,0.4,0.37,0.37,0.4
28,58,7,CX,qaoa,light,0.29591836734693877,0.41379310344827586,mem,0.3,0.4,0.42,0.3796551724137931,0.42
36,74,5,CX,qaoa,light,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
15,23,5,CX,qaoa,medium,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
28,58,7,CX,qaoa,heavy,0.29591836734693877,0.41379310344827586,mem,0.3,0.4,0.42,0.3796551724137931,0.42
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
28,58,7,CX,qaoa,medium,0.29591836734693877,0.41379310344827586,mem,0.3,0.4,0.42,0.3796551724137931,0.42
18,28,6,CX,qaoa,medium,0.25925925925925924,0.35714285714285715,mem,0.3,0.4,0.41,0.37285714285714283,0.41
6,8,2,CX,qaoa,heavy,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
12,18,4,CX,qaoa,medium,0.375,0.3333333333333333,zne,0.3,0.4,0.39,0.37,0.4
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
30,40,3,CX,qaoa,light,0.4444444444444444,0.4,zne,0.3,0.4,0.38,0.378,0.4
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
26,44,4,CX,qaoa,heavy,0.4230769230769231,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
18,28,6,CX,qaoa,light,0.25925925925925924,0.35714285714285715,mem,0.3,0.4,0.41,0.37285714285714283,0.41
18,23,2,CX,qaoa,light,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
25,49,6,CX,qaoa,light,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
42,108,7,CX,qaoa,medium,0.3673469387755102,0.4444444444444444,mem,0.3,0.4,0.42,0.3833333333333333,0.42
36,74,5,CX,qaoa,light,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
25,49,6,CX,qaoa,heavy,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
35,83,7,CX,qaoa,medium,0.33877551020408164,0.43373493975903615,mem,0.3,0.4,0.42,0.3820481927710843,0.42
23,31,3,CX,qaoa,heavy,0.4492753623188406,0.3870967741935484,zne,0.3,0.4,0.38,0.3764516129032258,0.4
23,31,3,CX,qaoa,light,0.4492753623188406,0.3870967741935484,zne,0.3,0.4,0.38,0.3764516129032258,0.4
31,67,8,CX,qaoa,light,0.2701612903225806,0.417910447761194,mem,0.3,0.4,0.43,0.3801492537313433,0.43
15,23,5,CX,qaoa,heavy,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
29,57,5,CX,qaoa,medium,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
32,70,6,CX,qaoa,heavy,0.3645833333333333,0.42857142857142855,mem,0.3,0.4,0.41,0.3814285714285714,0.41
9,13,3,CX,qaoa,medium,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
39,91,6,CX,qaoa,medium,0.3888888888888889,0.43956043956043955,mem,0.3,0.4,0.41,0.38274725274725274,0.41
31,67,8,CX,qaoa,medium,0.2701612903225806,0.417910447761194,mem,0.3,0.4,0.43,0.3801492537313433,0.43
23,31,3,CX,qaoa,heavy,0.4492753623188406,0.3870967741935484,zne,0.3,0.4,0.38,0.3764516129032258,0.4
25,49,6,CX,qaoa,heavy,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
18,28,6,CX,qaoa,light,0.25925925925925924,0.35714285714285715,mem,0.3,0.4,0.41,0.37285714285714283,0.41
10,13,2,CX,qaoa,light,0.65,0.3076923076923077,zne,0.3,0.4,0.37,0.3669230769230769,0.4
18,28,6,CX,qaoa,heavy,0.25925925925925924,0.35714285714285715,mem,0.3,0.4,0.41,0.37285714285714283,0.41
22,40,5,CX,qaoa,medium,0.36363636363636365,0.4,zne,0.3,0.4,0.4,0.378,0.4
39,91,6,CX,qaoa,medium,0.3888888888888889,0.43956043956043955,mem,0.3,0.4,0.41,0.38274725274725274,0.41
19,31,4,CX,qaoa,heavy,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
14,18,2,CX,qaoa,light,0.6428571428571429,0.3333333333333333,zne,0.3,0.4,0.37,0.37,0.4
19,31,4,CX,qaoa,light,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
22,40,5,CX,qaoa,medium,0.36363636363636365,0.4,zne,0.3,0.4,0.4,0.378,0.4
10,13,2,CX,qaoa,medium,0.65,0.3076923076923077,zne,0.3,0.4,0.37,0.3669230769230769,0.4
15,23,5,CX,qaoa,heavy,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
30,40,3,CX,qaoa,light,0.4444444444444444,0.4,zne,0.3,0.4,0.38,0.378,0.4
30,40,3,CX,qaoa,medium,0.4444444444444444,0.4,zne,0.3,0.4,0.38,0.378,0.4
9,13,3,CX,qaoa,light,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
21,33,7,CX,qaoa,heavy,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
21,33,7,CX,qaoa,medium,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
33,57,4,CX,qaoa,heavy,0.4318181818181818,0.42105263157894735,zne,0.3,0.4,0.39,0.38052631578947366,0.4
31,67,8,CX,qaoa,light,0.2701612903225806,0.417910447761194,mem,0.3,0.4,0.43,0.3801492537313433,0.43
21,33,7,CX,qaoa,heavy,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
31,67,8,CX,qaoa,light,0.2701612903225806,0.417910447761194,mem,0.3,0.4,0.43,0.3801492537313433,0.43
25,49,6,CX,qaoa,heavy,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
6,8,2,CX,qaoa,heavy,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
29,57,5,CX,qaoa,heavy,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
23,31,3,CX,qaoa,light,0.4492753623188406,0.3870967741935484,zne,0.3,0.4,0.38,0.3764516129032258,0.4
30,40,3,CX,qaoa,heavy,0.4444444444444444,0.4,zne,0.3,0.4,0.38,0.378,0.4
45,125,8,CX,qaoa,medium,0.3472222222222222,0.448,mem,0.3,0.4,0.43,0.38376,0.43
15,23,5,CX,qaoa,heavy,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
10,13,2,CX,qaoa,medium,0.65,0.3076923076923077,zne,0.3,0.4,0.37,0.3669230769230769,0.4
16,22,3,CX,qaoa,light,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
35,83,7,CX,qaoa,heavy,0.33877551020408164,0.43373493975903615,mem,0.3,0.4,0.42,0.3820481927710843,0.42
15,23,5,CX,qaoa,heavy,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
23,31,3,CX,qaoa,heavy,0.4492753623188406,0.3870967741935484,zne,0.3,0.4,0.38,0.3764516129032258,0.4
23,31,3,CX,qaoa,heavy,0.4492753623188406,0.3870967741935484,zne,0.3,0.4,0.38,0.3764516129032258,0.4
28,58,7,CX,qaoa,light,0.29591836734693877,0.41379310344827586,mem,0.3,0.4,0.42,0.3796551724137931,0.42
32,70,6,CX,qaoa,heavy,0.3645833333333333,0.42857142857142855,mem,0.3,0.4,0.41,0.3814285714285714,0.41
29,57,5,CX,qaoa,light,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
32,70,6,CX,qaoa,medium,0.3645833333333333,0.42857142857142855,mem,0.3,0.4,0.41,0.3814285714285714,0.41
9,13,3,CX,qaoa,heavy,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
26,44,4,CX,qaoa,heavy,0.4230769230769231,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
26,44,4,CX,qaoa,light,0.4230769230769231,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
39,91,6,CX,qaoa,light,0.3888888888888889,0.43956043956043955,mem,0.3,0.4,0.41,0.38274725274725274,0.41
39,91,6,CX,qaoa,light,0.3888888888888889,0.43956043956043955,mem,0.3,0.4,0.41,0.38274725274725274,0.41
22,40,5,CX,qaoa,medium,0.36363636363636365,0.4,zne,0.3,0.4,0.4,0.378,0.4
30,40,3,CX,qaoa,light,0.4444444444444444,0.4,zne,0.3,0.4,0.38,0.378,0.4
22,40,5,CX,qaoa,light,0.36363636363636365,0.4,zne,0.3,0.4,0.4,0.378,0.4
38,96,8,CX,qaoa,light,0.3157894736842105,0.4375,mem,0.3,0.4,0.43,0.38249999999999995,0.43
6,8,2,CX,qaoa,light,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
25,49,6,CX,qaoa,light,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
35,83,7,CX,qaoa,medium,0.33877551020408164,0.43373493975903615,mem,0.3,0.4,0.42,0.3820481927710843,0.42
14,18,2,CX,qaoa,medium,0.6428571428571429,0.3333333333333333,zne,0.3,0.4,0.37,0.37,0.4
16,22,3,CX,qaoa,heavy,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
21,33,7,CX,qaoa,heavy,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
9,13,3,CX,qaoa,light,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
42,108,7,CX,qaoa,medium,0.3673469387755102,0.4444444444444444,mem,0.3,0.4,0.42,0.3833333333333333,0.42
19,31,4,CX,qaoa,heavy,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
21,33,7,CX,qaoa,light,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
29,57,5,CX,qaoa,heavy,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
9,13,3,CX,qaoa,heavy,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
16,22,3,CX,qaoa,heavy,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
12,18,4,CX,qaoa,medium,0.375,0.3333333333333333,zne,0.3,0.4,0.39,0.37,0.4
42,108,7,CX,qaoa,heavy,0.3673469387755102,0.4444444444444444,mem,0.3,0.4,0.42,0.3833333333333333,0.42
12,18,4,CX,qaoa,light,0.375,0.3333333333333333,zne,0.3,0.4,0.39,0.37,0.4
32,70,6,CX,qaoa,light,0.3645833333333333,0.42857142857142855,mem,0.3,0.4,0.41,0.3814285714285714,0.41
32,70,6,CX,qaoa,light,0.3645833333333333,0.42857142857142855,mem,0.3,0.4,0.41,0.3814285714285714,0.41
24,38,8,CX,qaoa,heavy,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
12,18,4,CX,qaoa,light,0.375,0.3333333333333333,zne,0.3,0.4,0.39,0.37,0.4
35,83,7,CX,qaoa,medium,0.33877551020408164,0.43373493975903615,mem,0.3,0.4,0.42,0.3820481927710843,0.42
36,74,5,CX,qaoa,light,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
15,23,5,CX,qaoa,light,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
22,40,5,CX,qaoa,medium,0.36363636363636365,0.4,zne,0.3,0.4,0.4,0.378,0.4
28,58,7,CX,qaoa,medium,0.29591836734693877,0.41379310344827586,mem,0.3,0.4,0.42,0.3796551724137931,0.42
15,23,5,CX,qaoa,heavy,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
33,57,4,CX,qaoa,heavy,0.4318181818181818,0.42105263157894735,zne,0.3,0.4,0.39,0.38052631578947366,0.4
16,22,3,CX,qaoa,medium,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
33,57,4,CX,qaoa,medium,0.4318181818181818,0.42105263157894735,zne,0.3,0.4,0.39,0.38052631578947366,0.4
24,38,8,CX,qaoa,heavy,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
31,67,8,CX,qaoa,medium,0.2701612903225806,0.417910447761194,mem,0.3,0.4,0.43,0.3801492537313433,0.43
32,70,6,CX,qaoa,light,0.3645833333333333,0.42857142857142855,mem,0.3,0.4,0.41,0.3814285714285714,0.41
19,31,4,CX,qaoa,medium,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
38,96,8,CX,qaoa,light,0.3157894736842105,0.4375,mem,0.3,0.4,0.43,0.38249999999999995,0.43
36,74,5,CX,qaoa,light,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
24,38,8,CX,qaoa,heavy,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
28,58,7,CX,qaoa,light,0.29591836734693877,0.41379310344827586,mem,0.3,0.4,0.42,0.3796551724137931,0.42
19,31,4,CX,qaoa,heavy,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
19,31,4,CX,qaoa,medium,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
29,57,5,CX,qaoa,heavy,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
14,18,2,CX,qaoa,light,0.6428571428571429,0.3333333333333333,zne,0.3,0.4,0.37,0.37,0.4
15,23,5,CX,qaoa,heavy,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
9,13,3,CX,qaoa,light,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
28,58,7,CX,qaoa,light,0.29591836734693877,0.41379310344827586,mem,0.3,0.4,0.42,0.3796551724137931,0.42
18,28,6,CX,qaoa,light,0.25925925925925924,0.35714285714285715,mem,0.3,0.4,0.41,0.37285714285714283,0.41
15,23,5,CX,qaoa,heavy,0.30666666666666664,0.34782608695652173,zne,0.3,0.4,0.4,0.37173913043478257,0.4
24,38,8,CX,qaoa,heavy,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
38,96,8,CX,qaoa,heavy,0.3157894736842105,0.4375,mem,0.3,0.4,0.43,0.38249999999999995,0.43
45,125,8,CX,qaoa,medium,0.3472222222222222,0.448,mem,0.3,0.4,0.43,0.38376,0.43
23,31,3,CX,qaoa,heavy,0.4492753623188406,0.3870967741935484,zne,0.3,0.4,0.38,0.3764516129032258,0.4
29,57,5,CX,qaoa,medium,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
26,44,4,CX,qaoa,heavy,0.4230769230769231,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
23,31,3,CX,qaoa,medium,0.4492753623188406,0.3870967741935484,zne,0.3,0.4,0.38,0.3764516129032258,0.4
16,22,3,CX,qaoa,medium,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
29,57,5,CX,qaoa,heavy,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
39,91,6,CX,qaoa,heavy,0.3888888888888889,0.43956043956043955,mem,0.3,0.4,0.41,0.38274725274725274,0.41
36,74,5,CX,qaoa,medium,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
16,22,3,CX,qaoa,medium,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
10,13,2,CX,qaoa,medium,0.65,0.3076923076923077,zne,0.3,0.4,0.37,0.3669230769230769,0.4
42,108,7,CX,qaoa,medium,0.3673469387755102,0.4444444444444444,mem,0.3,0.4,0.42,0.3833333333333333,0.42
19,31,4,CX,qaoa,light,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
35,83,7,CX,qaoa,heavy,0.33877551020408164,0.43373493975903615,mem,0.3,0.4,0.42,0.3820481927710843,0.42
6,8,2,CX,qaoa,medium,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
6,8,2,CX,qaoa,light,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
39,91,6,CX,qaoa,light,0.3888888888888889,0.43956043956043955,mem,0.3,0.4,0.41,0.38274725274725274,0.41
30,40,3,CX,qaoa,light,0.4444444444444444,0.4,zne,0.3,0.4,0.38,0.378,0.4
21,33,7,CX,qaoa,light,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
21,33,7,CX,qaoa,light,0.22448979591836735,0.36363636363636365,mem,0.3,0.4,0.42,0.37363636363636366,0.42
14,18,2,CX,qaoa,heavy,0.6428571428571429,0.3333333333333333,zne,0.3,0.4,0.37,0.37,0.4
9,13,3,CX,qaoa,medium,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
45,125,8,CX,qaoa,light,0.3472222222222222,0.448,mem,0.3,0.4,0.43,0.38376,0.43
25,49,6,CX,qaoa,light,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
25,49,6,CX,qaoa,medium,0.32666666666666666,0.40816326530612246,mem,0.3,0.4,0.41,0.3789795918367347,0.41
16,22,3,CX,qaoa,light,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
39,91,6,CX,qaoa,medium,0.3888888888888889,0.43956043956043955,mem,0.3,0.4,0.41,0.38274725274725274,0.41
33,57,4,CX,qaoa,medium,0.4318181818181818,0.42105263157894735,zne,0.3,0.4,0.39,0.38052631578947366,0.4
45,125,8,CX,qaoa,medium,0.3472222222222222,0.448,mem,0.3,0.4,0.43,0.38376,0.43
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
26,44,4,CX,qaoa,light,0.4230769230769231,0.4090909090909091,zne,0.3,0.4,0.39,0.3790909090909091,0.4
6,8,2,CX,qaoa,light,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
28,58,7,CX,qaoa,heavy,0.29591836734693877,0.41379310344827586,mem,0.3,0.4,0.42,0.3796551724137931,0.42
14,18,2,CX,qaoa,light,0.6428571428571429,0.3333333333333333,zne,0.3,0.4,0.37,0.37,0.4
14,18,2,CX,qaoa,medium,0.6428571428571429,0.3333333333333333,zne,0.3,0.4,0.37,0.37,0.4
16,22,3,CX,qaoa,medium,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
18,28,6,CX,qaoa,heavy,0.25925925925925924,0.35714285714285715,mem,0.3,0.4,0.41,0.37285714285714283,0.41
6,8,2,CX,qaoa,medium,0.6666666666666666,0.25,zne,0.3,0.4,0.37,0.36,0.4
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
29,57,5,CX,qaoa,medium,0.3931034482758621,0.42105263157894735,zne,0.3,0.4,0.4,0.38052631578947366,0.4
19,31,4,CX,qaoa,light,0.40789473684210525,0.3870967741935484,zne,0.3,0.4,0.39,0.3764516129032258,0.4
36,74,5,CX,qaoa,medium,0.4111111111111111,0.43243243243243246,zne,0.3,0.4,0.4,0.3818918918918919,0.4
18,23,2,CX,qaoa,medium,0.6388888888888888,0.34782608695652173,zne,0.3,0.4,0.37,0.37173913043478257,0.4
39,91,6,CX,qaoa,medium,0.3888888888888889,0.43956043956043955,mem,0.3,0.4,0.41,0.38274725274725274,0.41
24,38,8,CX,qaoa,medium,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
16,22,3,CX,qaoa,heavy,0.4583333333333333,0.36363636363636365,zne,0.3,0.4,0.38,0.37363636363636366,0.4
24,38,8,CX,qaoa,medium,0.19791666666666666,0.3684210526315789,mem,0.3,0.4,0.43,0.37421052631578944,0.43
9,13,3,CX,qaoa,heavy,0.48148148148148145,0.3076923076923077,zne,0.3,0.4,0.38,0.3669230769230769,0.4
